pref_code,lg_code,metropolitan_area,city_area,pref_capital,city_type,pref_name,lg_name,total_pop,pop_2010,pop_increase_2010-2015,pop_increase_rate_2010-2015,area,pop_density,age_avg,age_mid,pop_sum,pop_u15,pop_15-64,pop_o65,pop_u15_ratio,pop_15-64_ratio,pop_o65_ratio,pop_sum_m,pop_u15_m,pop_15-64_m,pop_o65_m,pop_u15_ratio_m,pop_15-64_ratio_m,pop_o65_ratio_m,pop_sum_f,pop_u15_f,pop_15-64_f,pop_o65_f,pop_u15_ratio_f,pop_15-64_ratio_f,pop_o65_ratio_f,gender_ratio,japanese,foreigner,household_sum,household_general,household_facility,household_sum_2010,household_nuclear,household_spouses_only,household_parents_children,household_father_children,household_mother_children,household_single,household_single_o65,household_spouses_senior,household_three-generations
11,11464,ä÷ìå,,,3,çÈã åß,êôåÀí¨,45495,46923,-1428,-3,30,1515,47.3,48.4,45495,5341,27097,12993,11.8,59.6,28.6,22798,2817,13819,6119,12.4,60.7,26.9,22697,2524,13278,6874,11.1,58.6,30.3,100.4,45084,350,17348,17321,27,16704,11677,4159,5744,326,1448,3860,1571,2639,1151
11,11465,ä÷ìå,,,3,çÈã åß,èºïöí¨,30061,31153,-1092,-3.5,16,1856,45.7,46.5,30061,3883,18400,7716,12.9,61.3,25.7,15072,2011,9495,3521,13.4,63.2,23.4,14989,1872,8905,4195,12.5,59.5,28,100.6,29793,225,10702,10672,30,10427,7411,2303,3961,220,927,1977,878,1393,802
12,12000,,,,4,êÁótåß,êÁótåß,6222666,6216289,6377,0.1,5158,1207,46,46.2,6222666,762112,3779812,1584419,12.4,61.7,25.9,3095860,390766,1930763,718312,12.9,63.5,23.6,3126806,371346,1849049,866107,12,59.9,28.1,99,6047216,90178,2609132,2604839,4293,2515904,1536285,548009,765446,36511,186319,843071,258253,309018,122215
12,12100,ä÷ìå,,1,1,êÁótåß,êÁótés,971882,961749,10133,1.1,272,3576,45.4,45.6,971882,122062,597580,238213,12.7,62.4,24.9,482840,62311,303486,108536,13.1,64,22.9,489042,59751,294094,129677,12.4,60.8,26.8,98.7,940070,16506,417857,416827,1030,406309,251089,87724,127522,5649,30194,140014,43847,48665,12061
12,12101,,,,0,êÁótåß,êÁótés íÜâõãÊ,205070,199364,5706,2.9,45,4589,44.7,44.4,205070,23938,134953,45880,11.7,65.9,22.4,102109,12145,69254,20502,11.9,68,20.1,102961,11793,65699,25378,11.5,63.9,24.7,99.2,201262,3098,95227,94792,435,93614,49691,18241,24834,980,5636,39426,9039,8165,2622
12,12102,,,,0,êÁótåß,êÁótés â‘å©êÏãÊ,179200,180949,-1749,-1,34,5241,46.5,46.6,179200,20692,108964,47695,11.7,61.4,26.9,89407,10653,55712,21947,12.1,63.1,24.9,89793,10039,53252,25748,11.3,59.8,28.9,99.6,171929,2545,77732,77666,66,76051,46815,16440,23390,1199,5786,26117,9156,9716,2326
12,12103,,,,0,êÁótåß,êÁótés àÓñ—ãÊ,160968,157768,3200,2,21,7586,45.3,45.4,160968,20103,97173,39085,12.9,62.1,25,80280,10229,49629,17729,13.2,64,22.9,80688,9874,47544,21356,12.5,60.4,27.1,99.5,154190,2303,71334,71191,143,68503,41116,14238,21047,975,4856,25999,7675,8184,1678
12,12104,,,,0,êÁótåß,êÁótés é·ótãÊ,151078,151585,-507,-0.3,84,1794,47.8,48.4,151078,17218,84832,44079,11.8,58.1,30.2,76253,9009,43989,20168,12.3,60.1,27.6,74825,8209,40843,23911,11.3,56,32.8,101.9,145811,2126,62773,62495,278,61484,37858,13557,17955,953,5393,19089,7890,8824,2363
12,12105,,,,0,êÁótåß,êÁótés óŒãÊ,126848,121921,4927,4,66,1915,43,43.8,126848,19763,80799,26169,15.6,63.8,20.6,62194,9995,40227,11888,16.1,64.8,19.1,64654,9768,40572,14281,15.1,62.8,22.1,96.2,125552,994,46792,46703,89,44004,33118,10213,18490,694,3721,9953,3222,5202,2170
12,12106,,,,0,êÁótåß,êÁótés î¸ïlãÊ,148718,150162,-1444,-1,21,7015,44.9,45.7,148718,20348,90859,35305,13.9,62,24.1,72597,10280,44675,16302,14.4,62.7,22.9,76121,10068,46184,19003,13.4,61.4,25.3,95.4,141326,5440,63999,63980,19,62653,42491,15035,21806,848,4802,19430,6865,8574,902
12,12202,,,,2,êÁótåß,í∂éqés,64415,70210,-5795,-8.3,84,765,51.2,54.5,64415,5780,36797,21627,9,57.3,33.7,31005,2969,18842,9069,9.6,61,29.4,33410,2811,17955,12558,8.4,53.9,37.7,92.8,62556,1708,26234,26203,31,27035,13052,5112,5236,415,2289,8516,3434,3146,2986
12,12203,ä÷ìå,,,2,êÁótåß,ésêÏés,481732,473919,7813,1.6,57,8385,45.4,45.4,481732,49931,284939,104735,11.4,64.8,23.8,242652,25515,145500,48042,11.6,66.4,21.9,239080,24416,139439,56693,11.1,63.2,25.7,101.5,439737,6479,228845,228569,276,220582,114458,43887,55298,2306,12967,92894,23955,20298,4878
12,12204,ä÷ìå,,,2,êÁótåß,ëDã¥és,622890,609040,13850,2.3,86,7275,44.2,43.9,622890,82258,391731,142446,13.3,63.5,23.1,311358,42346,201753,63907,13.7,65.5,20.7,311532,39912,189978,78539,12.9,61.6,25.5,99.9,606058,11074,272432,272028,404,261415,160380,55213,83138,3565,18464,96335,24910,29477,7289
12,12205,,,,2,êÁótåß,äŸéRés,47464,49290,-1826,-3.7,110,431,51.8,55.8,47464,5205,24640,17486,11,52.1,36.9,22775,2701,12386,7589,11.9,54.6,33.5,24689,2504,12254,9897,10.2,49.7,40.1,92.2,47082,309,20146,20064,82,20232,11050,4984,4129,267,1670,6580,3386,3293,1364
12,12206,ä÷ìå,,,2,êÁótåß,ñÿçXí√és,134141,129312,4829,3.7,139,965,45.6,45.6,134141,17688,80841,34730,13.3,60.7,26.1,67450,9058,42257,15640,13.5,63.1,23.4,66691,8630,38584,19090,13,58.2,28.8,101.1,131502,1671,54920,54827,93,50042,32046,11621,15524,843,4058,17399,5458,6676,3176
12,12207,ä÷ìå,,,2,êÁótåß,èºåÀés,483480,484457,-977,-0.2,61,7877,45.9,46,483480,56055,296656,121666,11.8,62.5,25.6,240928,28663,151284,55317,12.2,64.3,23.5,242552,27392,145372,66349,11.5,60.8,27.7,99.3,469318,9063,215627,215322,305,209570,122358,43233,61109,2780,15236,80065,25317,23881,6019
12,12208,ä÷ìå,,,2,êÁótåß,ñÏìcés,153583,155491,-1908,-1.2,104,1483,46.7,47.4,153583,19075,91030,42678,12.5,59.6,27.9,76541,9813,46761,19608,12.9,61.4,25.7,77042,9262,44269,23070,12.1,57.8,30.1,99.3,150905,1638,59712,59638,74,58050,37546,13199,18568,1049,4730,15727,5513,8341,4114
12,12210,ä÷ìå,,,2,êÁótåß,ñŒå¥és,89688,93015,-3327,-3.6,100,898,48.9,50.9,89688,9596,51480,26767,10.9,58.6,30.5,44170,4843,26092,12096,11.3,60.6,28.1,45518,4753,25388,14671,10.6,56.7,32.7,97,88103,831,36026,35973,53,35936,21671,8256,9899,562,2954,9951,3802,5059,2600
12,12211,ä÷ìå,,,2,êÁótåß,ê¨ìcés,131190,128933,2257,1.8,214,614,43.2,42.5,131190,18347,83806,27531,14.1,64.6,21.2,65928,9493,43164,12361,14.6,66.4,19,65262,8854,40642,15170,13.7,62.8,23.5,101,126696,2755,55462,55371,91,52894,28836,9341,15175,636,3684,21053,3964,4511,3329
12,12212,ä÷ìå,,,2,êÁótåß,ç≤ëqés,172739,172183,556,0.3,104,1666,47.5,48.9,172739,20505,102334,49464,11.9,59.4,28.7,84434,10641,50655,22961,12.6,60.1,27.3,88305,9864,51679,26503,11.2,58.7,30.1,95.6,170417,1836,68696,68624,72,65035,46971,17789,22874,1091,5217,16494,6529,11206,3106
12,12213,ä÷ìå,,,2,êÁótåß,ìåã‡és,60652,61751,-1099,-1.8,89,681,46.3,47.6,60652,6847,37906,15418,11.4,63,25.6,30219,3503,19451,6953,11.7,65,23.2,30433,3344,18455,8465,11,61,28,99.3,58669,1529,25114,25074,40,24378,13769,4906,6472,395,1996,8353,2297,2690,1855
12,12215,,,,2,êÁótåß,àÆés,66586,69058,-2472,-3.6,130,510,47.8,49.5,66586,8119,39616,18706,12.2,59.6,28.2,32625,4157,20381,7999,12.8,62.6,24.6,33961,3962,19235,10707,11.7,56.7,31.6,96.1,65474,1004,23350,23273,77,23157,11643,3863,5438,352,1990,6075,2175,2143,3940
12,12216,ä÷ìå,,,2,êÁótåß,èKéuñÏés,167909,164530,3379,2.1,21,8007,43.6,43.4,167909,22309,107781,37455,13.3,64.3,22.4,84323,11384,56052,16647,13.5,66.7,19.8,83586,10925,51729,20808,13.1,62,24.9,100.9,165274,2542,72350,72308,42,70132,43971,14651,23332,905,5083,24633,6601,7779,1817
12,12217,ä÷ìå,,,2,êÁótåß,îêés,413954,404012,9942,2.5,115,3608,44.9,44.6,413954,52766,255018,99189,13,62.7,24.4,205971,26941,129752,44996,13.4,64.3,22.3,207983,25825,125266,54193,12.6,61,26.4,99,401194,5153,175691,175469,222,162287,105651,37148,54311,2187,12005,58724,14510,21179,6172
12,12218,ä÷ìå,,,2,êÁótåß,èüâYés,19248,20788,-1540,-7.4,94,205,51.9,56.7,19248,1419,10555,7265,7.4,54.9,37.8,9946,697,6092,3152,7,61.3,31.7,9302,722,4463,4113,7.8,48,44.2,106.9,19102,146,8965,8928,37,9179,3597,1719,1210,104,564,4057,1316,1230,789
12,12219,ä÷ìå,,,2,êÁótåß,éså¥és,274656,280416,-5760,-2.1,368,746,46.3,47.1,274656,32976,167270,70814,12.2,61.7,26.1,141134,16911,88619,33191,12.2,63.9,23.9,133522,16065,78651,37623,12.1,59.4,28.4,105.7,268228,3818,113518,113284,234,111973,66332,23623,32638,1825,8246,36152,10557,13764,6492
12,12220,ä÷ìå,,,2,êÁótåß,ó¨éRés,174373,163984,10389,6.3,35,4937,44.3,43.6,174373,24745,106813,41953,14.3,61.6,24.2,86249,12591,54013,19128,14.7,63,22.3,88124,12154,52800,22825,13.8,60.2,26,97.9,171710,1702,70802,70733,69,64921,46896,16883,24372,929,4712,19273,5538,9326,2523
12,12221,ä÷ìå,,,2,êÁótåß,î™êÁë„és,193152,189781,3371,1.8,51,3759,44.5,44.6,193152,27283,118963,46873,14.1,61.6,24.3,95224,13970,60027,21203,14.7,63.1,22.3,97928,13313,58936,25670,13.6,60.2,26.2,97.2,189553,3571,78358,78280,78,74824,50961,17287,26761,1094,5819,22428,7848,10036,2463
12,12222,ä÷ìå,,,2,êÁótåß,â‰ë∑éqés,131606,134017,-2411,-1.8,43,3050,47.2,47.8,131606,16072,77445,37579,12.3,59.1,28.7,64614,8315,38933,17051,12.9,60.5,26.5,66992,7757,38512,20528,11.6,57.7,30.7,96.5,129851,1199,54089,54042,47,53170,35608,13281,17481,786,4060,14908,5927,8377,1979
12,12223,,,,2,êÁótåß,äõêÏés,33932,35766,-1834,-5.1,191,178,51.5,55.1,33932,3524,17985,12295,10.4,53.2,36.4,16079,1856,8724,5438,11.6,54.5,33.9,17853,1668,9261,6857,9.4,52.1,38.6,90.1,33500,400,14453,14412,41,14361,7087,3125,2727,206,1029,5231,2121,2020,1195
12,12224,ä÷ìå,,,2,êÁótåß,äôÉPíJés,108917,107853,1064,1,21,5167,46,46,108917,13793,65442,29115,12.7,60.4,26.9,53490,7035,32901,13304,13.2,61.8,25,55427,6758,32541,15811,12.3,59,28.7,96.5,107242,997,44101,44072,29,41955,28772,9961,14555,751,3505,12164,4203,5992,1792
12,12225,ä÷ìå,,,2,êÁótåß,åNí√és,86033,89168,-3135,-3.5,319,270,47.7,49,86033,9845,51359,24339,11.5,60,28.5,43622,5156,27356,10795,11.9,63.2,24.9,42411,4689,24003,13544,11.1,56.8,32.1,102.9,84787,656,34447,34409,38,33908,19740,7256,9266,561,2657,10325,3306,4255,2764
12,12226,ä÷ìå,,,2,êÁótåß,ïxí√és,45601,48073,-2472,-5.1,206,222,51.2,54.6,45601,4271,25510,15684,9.4,56.1,34.5,22975,2221,13678,6981,9.7,59.8,30.5,22626,2050,11832,8703,9.1,52.4,38.5,101.5,45185,307,17634,17590,44,17311,9463,3660,4053,294,1456,4969,2153,2472,2087
12,12227,ä÷ìå,,,2,êÁótåß,âYà¿és,164024,164877,-853,-0.5,17,9481,40.5,40.8,164024,23336,113576,25836,14.3,69.8,15.9,81057,11952,56279,12040,14.9,70.1,15,82967,11384,57297,13796,13.8,69.5,16.7,97.7,159602,2869,74229,74203,26,71411,40373,12430,22956,764,4223,30516,4044,5602,1452
12,12228,ä÷ìå,,,2,êÁótåß,éläXìπés,89245,86726,2519,2.9,35,2585,46.3,46.5,89245,11888,51765,24975,13.4,58.4,28.2,44077,6198,26017,11543,14.2,59.5,26.4,45168,5690,25748,13432,12.7,57.4,29.9,97.6,87673,997,35014,34876,138,32514,24292,9029,12107,558,2598,8002,3246,5752,1460
12,12229,ä÷ìå,,,2,êÁótåß,ë≥ÉPâYés,60952,60355,597,1,95,642,45.4,45.9,60952,8253,37334,15143,13.6,61.5,24.9,30660,4234,19266,7016,13.9,63.1,23,30292,4019,18068,8127,13.3,59.8,26.9,101.2,60176,502,22652,22545,107,21561,14520,4851,7539,350,1780,5354,1769,2745,1705
12,12230,ä÷ìå,,,2,êÁótåß,î™äXés,70734,73212,-2478,-3.4,75,944,46.9,48.9,70734,7778,44540,18124,11,63.2,25.7,35598,3972,22960,8509,11.2,64.8,24,35136,3806,21580,9615,10.9,61.7,27.5,101.3,69061,1349,27074,27020,54,25838,17226,5930,8278,604,2414,6540,2568,3272,2008
12,12231,ä÷ìå,,,2,êÁótåß,àÛêºés,92670,88176,4494,5.1,124,749,43.5,44.4,92670,13825,59599,18943,15,64.5,20.5,45744,7058,29665,8826,15.5,65.1,19.4,46926,6767,29934,10117,14.5,63.9,21.6,97.5,91287,1118,32590,32551,39,29622,23417,7366,13510,475,2066,5756,2008,3658,2205
12,12232,ä÷ìå,,,2,êÁótåß,îíà‰és,61674,60345,1329,2.2,35,1738,44.1,44.6,61674,9634,37404,14381,15.7,60.9,23.4,30654,4920,18751,6814,16.1,61.5,22.4,31020,4714,18653,7567,15.2,60.3,24.5,98.8,60991,567,22725,22703,22,21207,16560,5399,9125,336,1700,4364,1702,3165,1130
12,12233,ä÷ìå,,,2,êÁótåß,ïxó¢és,49636,51087,-1451,-2.8,54,921,45.8,46.3,49636,5888,31213,12161,12,63.4,24.7,25182,2988,16142,5839,12,64.6,23.4,24454,2900,15071,6322,11.9,62,26,103,47765,1329,20057,20041,16,19701,11831,4292,5662,385,1492,5944,1589,2233,1385
12,12234,,,,2,êÁótåß,ìÏñ[ëçés,39033,42104,-3071,-7.3,230,170,55.7,61.3,39033,3608,18585,16826,9.2,47.6,43.1,18549,1846,9406,7285,10,50.7,39.3,20484,1762,9179,9541,8.6,44.8,46.6,90.6,38760,271,15061,15008,53,15575,7874,3768,2671,233,1202,3961,2599,2733,1896
12,12235,ä÷ìå,,,2,êÁótåß,ëxç∫és,37261,39814,-2553,-6.4,102,367,50.1,52.9,37261,4114,21180,11873,11.1,57,31.9,18178,2081,10970,5065,11.5,60.6,28,19083,2033,10210,6808,10.7,53.6,35.7,95.3,36855,295,12712,12673,39,12873,6680,2278,3074,242,1086,2813,1346,1387,2262
12,12236,ä÷ìå,,,2,êÁótåß,çÅéÊés,77499,82866,-5367,-6.5,262,295,50.8,54.1,77499,7992,43739,25544,10.3,56.6,33.1,38103,4155,22646,11187,10.9,59.6,29.4,39396,3837,21093,14357,9.8,53.7,36.5,96.7,76713,579,27294,27245,49,27309,14673,5217,6575,521,2360,6197,2981,3366,4475
12,12237,ä÷ìå,,,2,êÁótåß,éRïêés,52222,56089,-3867,-6.9,147,356,49.8,52.8,52222,5214,30788,16121,10,59.1,30.9,25889,2734,15874,7210,10.6,61.5,27.9,26333,2480,14914,8911,9.4,56.7,33.9,98.3,51605,536,19454,19435,19,19286,11419,4111,5188,435,1685,4584,2275,2522,2267
12,12238,ä÷ìå,,,2,êÁótåß,Ç¢Ç∑Ç›és,38594,40962,-2368,-5.8,157,245,53,57.4,38594,3691,20186,14679,9.6,52.4,38.1,18719,1930,10286,6486,10.3,55,34.7,19875,1761,9900,8193,8.9,49.9,41.3,94.2,38129,455,14849,14810,39,14704,8203,3587,3193,242,1181,3860,2205,2545,1740
12,12239,ä÷ìå,,,2,êÁótåß,ëÂñ‘îíó¢és,49184,50113,-929,-1.9,58,847,48.1,50.7,49184,5637,29451,13912,11.5,60.1,28.4,24250,2873,14789,6473,11.9,61.3,26.8,24934,2764,14662,7439,11.1,59,29.9,97.3,48574,475,18849,18819,30,18135,12176,4607,5678,334,1557,4282,1950,2675,1497
12,12322,ä÷ìå,,,3,êÁótåß,éÅXà‰í¨,20955,21234,-279,-1.3,19,1102,46.6,46.6,20955,2476,12363,5970,11.9,59.4,28.7,10327,1269,6217,2785,12.4,60.5,27.1,10628,1207,6146,3185,11.5,58.3,30.2,97.2,20503,273,8970,8962,8,8571,5305,2011,2454,150,690,2915,775,1324,436
12,12329,ä÷ìå,,,3,êÁótåß,âhí¨,21228,22580,-1352,-6,33,653,50,55,21228,1927,12834,6400,9.1,60.6,30.2,10338,948,6329,3006,9.2,61.5,29.2,10890,979,6505,3394,9,59.8,31.2,94.9,20997,171,8185,8177,8,8004,5433,2240,2409,138,646,1681,746,1363,679
12,12342,ä÷ìå,,,3,êÁótåß,ê_çËí¨,6133,6454,-321,-5,20,308,50.6,53.2,6133,600,3579,1954,9.8,58.4,31.9,3086,333,1886,867,10.8,61.1,28.1,3047,267,1693,1087,8.8,55.6,35.7,101.3,6091,42,2207,2206,1,2135,1261,440,576,48,197,497,247,264,317
12,12347,ä÷ìå,,,3,êÁótåß,ëΩå√í¨,14724,16002,-1278,-8,73,202,51.4,54.9,14724,1384,8372,4936,9.4,57,33.6,7337,701,4457,2152,9.6,61,29.4,7387,683,3915,2784,9.3,53,37.7,99.3,14441,261,5053,5034,19,5145,2454,911,1055,88,400,1182,497,615,989
12,12349,,,,3,êÁótåß,ìåèØí¨,14152,15154,-1002,-6.6,46,306,51.2,55.5,14152,1456,7857,4831,10.3,55.6,34.2,6984,735,4100,2142,10.5,58.8,30.7,7168,721,3757,2689,10.1,52.4,37.5,97.4,14023,129,4562,4552,10,4561,2317,879,1034,72,332,833,469,589,1017
12,12403,ä÷ìå,,,3,êÁótåß,ã„è\ã„ó¢í¨,16510,18004,-1494,-8.3,24,675,51.9,56.1,16510,1487,9190,5783,9,55.8,35.1,8039,783,4727,2493,9.8,59.1,31.2,8471,704,4463,3290,8.3,52.8,38.9,94.9,16216,275,6411,6399,12,6621,3547,1328,1436,156,627,1714,880,890,727
12,12409,ä÷ìå,,,3,êÁótåß,é≈éRí¨,7431,7920,-489,-6.2,43,172,50.8,53.8,7431,776,4221,2431,10.4,56.8,32.7,3650,394,2215,1039,10.8,60.7,28.5,3781,382,2006,1392,10.1,53.1,36.8,96.5,7311,119,2453,2447,6,2470,1336,452,599,58,227,490,229,267,429
12,12410,ä÷ìå,,,3,êÁótåß,â°é≈åıí¨,23762,24675,-913,-3.7,67,355,50.7,53.9,23762,2556,13062,8000,10.8,55.3,33.9,11586,1361,6612,3528,11.8,57.5,30.7,12176,1195,6450,4472,9.9,53.2,36.9,95.2,23490,213,8433,8423,10,8278,4601,1687,2001,166,747,1920,1074,1112,1337
12,12421,ä÷ìå,,,3,êÁótåß,àÍã{í¨,11767,12034,-267,-2.2,23,512,48.7,50.5,11767,1519,6527,3703,12.9,55.6,31.5,5716,797,3279,1626,14,57.5,28.5,6051,722,3248,2077,11.9,53.7,34.3,94.5,11682,67,4485,4468,17,4393,2602,1048,1129,70,355,1147,548,653,462
12,12422,ä÷ìå,,,3,êÁótåß,ñrëÚí¨,7222,7340,-118,-1.6,36,203,52.7,57.6,7222,703,3826,2693,9.7,53,37.3,3439,345,1905,1189,10,55.4,34.6,3783,358,1921,1504,9.5,50.8,39.8,90.9,7186,36,2434,2426,8,2400,1421,579,615,49,178,400,252,418,398
12,12423,ä÷ìå,,,3,êÁótåß,í∑ê∂ë∫,14359,14752,-393,-2.7,28,508,48.8,50.9,14359,1579,8360,4419,11,58.2,30.8,7057,808,4264,1985,11.4,60.4,28.1,7302,771,4096,2434,10.6,56.1,33.3,96.6,14279,80,5178,5165,13,5032,3244,1232,1485,107,420,1068,568,763,552
12,12424,ä÷ìå,,,3,êÁótåß,îíéqí¨,11149,12151,-1002,-8.2,28,405,52.4,57,11149,1034,6033,4077,9.3,54.1,36.6,5513,550,3092,1867,10,56.1,33.9,5636,484,2941,2210,8.6,52.2,39.2,97.8,11077,72,4164,4160,4,4274,2286,910,945,91,340,1008,608,628,583
12,12426,ä÷ìå,,,3,êÁótåß,í∑ïøí¨,7337,8035,-698,-8.7,47,156,53.6,58.3,7337,617,3974,2746,8.4,54.2,37.4,3588,326,2049,1213,9.1,57.1,33.8,3749,291,1925,1533,7.8,51.3,40.9,95.7,7274,63,2591,2584,7,2639,1493,610,606,58,219,546,332,384,368
12,12427,ä÷ìå,,,3,êÁótåß,í∑ìÏí¨,8206,9073,-867,-9.6,66,125,54.3,59.1,8206,645,4472,3088,7.9,54.5,37.6,4004,333,2291,1379,8.3,57.2,34.4,4202,312,2181,1709,7.4,51.9,40.7,95.3,8178,28,2789,2780,9,2816,1465,551,637,59,218,528,359,383,533
12,12441,ä÷ìå,,,3,êÁótåß,ëÂëΩäÏí¨,9843,10671,-828,-7.8,130,76,54.4,59,9843,862,5087,3872,8.8,51.8,39.4,4708,431,2563,1700,9.2,54.6,36.2,5135,431,2524,2172,8.4,49.2,42.4,91.7,9796,47,3447,3434,13,3584,1825,749,732,68,276,820,482,512,492
12,12443,ä÷ìå,,,3,êÁótåß,å‰èhí¨,7315,7738,-423,-5.5,25,294,57.4,63.8,7315,516,3318,3478,7.1,45.4,47.6,3439,264,1619,1555,7.7,47.1,45.2,3876,252,1699,1923,6.5,43.9,49.6,88.7,7286,29,3054,3051,3,3109,1738,974,487,39,238,844,581,753,284
12,12463,ä÷ìå,,,3,êÁótåß,ãòìÏí¨,8022,8950,-928,-10.4,45,178,56,61.6,8022,646,3880,3492,8.1,48.4,43.6,3837,357,1948,1529,9.3,50.8,39.9,4185,289,1932,1963,6.9,46.2,46.9,91.7,7982,37,3327,3322,5,3480,1766,821,602,63,280,985,657,629,340
13,13000,,,,4,ìåãûìs,ìåãûìs,13515271,13159417,355854,2.7,2191,6169,44.7,44,13515271,1518130,8734155,3005516,11.5,65.9,22.7,6666690,776017,4448525,1301249,11.9,68.2,19.9,6848581,742113,4285630,1704267,11,63.7,25.3,97.3,12948463,378564,6701122,6690934,10188,6393781,3200889,1134656,1562369,74518,429346,3164675,739511,545144,121249
13,13100,ä÷ìå,,1,1,ìåãûìs,ì¡ï ãÊïî,9272740,8945695,327045,3.7,627,14796,44.5,43.5,9272740,1002130,6088409,1997870,11,67,22,4567247,511565,3093638,860523,11.5,69.3,19.3,4705493,490565,2994771,1137347,10.6,64.8,24.6,97.1,8836254,318457,4801194,4793594,7600,4540746,2145597,772614,1026141,50717,296125,2424966,539014,344596,76421
13,13101,,,,0,ìåãûìs,êÁë„ìcãÊ,58406,47115,11291,24,12,5009,42.7,41.6,58406,6698,39564,10286,11.8,70,18.2,29343,3372,20567,4296,11.9,72.8,15.2,29063,3326,18997,5990,11.7,67.1,21.2,101,54556,2091,33262,33201,61,25560,12571,4585,5952,296,1738,19408,3166,1777,305
13,13102,,,,0,ìåãûìs,íÜâõãÊ,141183,122762,18421,15,10,13828,42.3,41.5,141183,16798,101311,22694,11.9,72,16.1,67536,8496,49478,9339,12.6,73.5,13.9,73647,8302,51833,13355,11.3,70.5,18.2,91.7,136426,4691,79272,79256,16,67981,33235,14123,14453,627,4032,43377,7090,3930,735
13,13103,,,,0,ìåãûìs,ç`ãÊ,243283,205131,38152,18.6,20,11943,42.9,42.1,243283,30012,170255,42694,12.4,70.1,17.6,114717,15146,82089,17265,13.2,71.7,15.1,128566,14866,88166,25429,11.6,68.6,19.8,89.2,226132,17118,130562,130487,75,110113,56229,21731,25645,1174,7679,66932,12869,7211,1367
13,13104,,,,0,ìåãûìs,êVèhãÊ,333560,326309,7251,2.2,18,18307,43.9,41.6,333560,27060,232488,65274,8.3,71.6,20.1,167258,13873,120802,27606,8.5,74.4,17,166302,13187,111686,37668,8.1,68.7,23.2,100.6,300013,30506,204989,204547,442,195434,64484,25569,27979,1478,9458,132644,21821,10408,1807
13,13105,,,,0,ìåãûìs,ï∂ãûãÊ,219724,206626,13098,6.3,11,19462,43.3,42.1,219724,23478,146424,41946,11.1,69.1,19.8,105990,11806,72339,17472,11.6,71.2,17.2,113734,11672,74085,24474,10.6,67.2,22.2,93.2,203429,6634,120858,120753,105,111753,47391,16829,23685,877,6000,69076,12574,7062,1419
13,13106,,,,0,ìåãûìs,ë‰ìåãÊ,198073,175928,22145,12.6,10,19592,46.1,44.8,198073,17601,131798,46590,9,67.2,23.8,101982,8991,70437,21462,8.9,69.8,21.3,96091,8610,61361,25128,9.1,64.5,26.4,106.1,184053,13795,112117,109302,2815,95413,42383,16602,18246,1111,6424,61540,14539,6660,1724
13,13107,,,,0,ìåãûìs,ñnìcãÊ,256274,247606,8668,3.5,14,18611,45.2,43.9,256274,26607,169311,58196,10.5,66.6,22.9,127925,13631,87301,25511,10.8,69,20.2,128349,12976,82010,32685,10.2,64.2,25.6,99.7,247294,8624,130862,130678,184,120797,59382,22160,26938,1588,8696,62886,15257,9375,2532
13,13108,,,,0,ìåãûìs,ç]ìåãÊ,498109,460819,37290,8.1,40,12403,44,43.5,498109,62350,327546,105036,12.6,66.2,21.2,246750,31995,166908,45974,13.1,68.2,18.8,251359,30355,160638,59062,12.1,64.2,23.6,98.2,472414,21373,243708,243575,133,214424,127073,46023,60938,2979,17133,106682,27600,19150,3565
13,13109,,,,0,ìåãûìs,ïiêÏãÊ,386855,365302,21553,5.9,23,16938,44.2,42.9,386855,40415,256619,78247,10.8,68.4,20.9,191090,20572,130471,33469,11.1,70.7,18.1,195765,19843,126148,44778,10.4,66.1,23.5,97.6,377177,9259,212374,212286,88,196132,86957,32817,40636,1976,11528,116560,22548,13230,2834
13,13110,,,,0,ìåãûìs,ñ⁄çïãÊ,277622,268330,9292,3.5,15,18925,43.9,42.3,277622,28671,191610,55198,10.4,69.6,20,130947,14678,92449,22680,11.3,71.2,17.5,146675,13993,99161,32518,9.6,68.1,22.3,89.3,269854,6919,146162,146076,86,138028,62731,23870,30026,1199,7636,74518,14537,9423,2041
13,13111,,,,0,ìåãûìs,ëÂìcãÊ,717082,693373,23709,3.4,61,11821,44.8,44.1,717082,76485,469449,158190,10.9,66.7,22.5,359753,38968,244205,69130,11.1,69.3,19.6,357329,37517,225244,89060,10.7,64,25.3,100.7,682048,15271,371149,370734,415,345608,165015,58004,80727,4036,22248,189143,41901,26937,6560
13,13112,,,,0,ìåãûìs,ê¢ìcíJãÊ,903346,877138,26208,3,58,15562,44.6,44,903346,97019,573317,184512,11.3,67.1,21.6,428874,49475,277039,77886,12.2,68.5,19.3,474472,47544,296278,106626,10.6,65.8,23.7,90.4,885544,16217,463632,463351,281,448961,217568,78398,108733,3965,26472,231289,39999,37698,4968
13,13113,,,,0,ìåãûìs,èaíJãÊ,224533,204492,20041,9.8,15,14860,44.9,43.3,224533,19156,148581,43899,9.1,70.2,20.7,107986,9757,73025,18217,9.7,72.3,18,116547,9399,75556,25682,8.5,68.3,23.2,92.7,201487,7110,135749,135520,229,123746,44212,18331,19181,926,5774,84941,15218,6824,1432
